id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
320687,GB-0428,small_airport,Drayton St. Leonard,51.6641,-1.12693,,EU,GB,GB-ENG,,no,,,,,,
320703,GB-0429,small_airport,Lleweni Parc Glyndwr Soaring Club,53.210445,-3.3855523,,EU,GB,GB-WLS,,no,,,,,,
320706,GB-0430,closed,Hook Airstrip,51.276115,-0.9407369,,EU,GB,GB-ENG,,no,,,,,,
320750,GB-0433,small_airport,Tillingham Airstrip,51.6928,0.872767,60,EU,GB,GB-ENG,,no,,,,,,Stowes Farm
320763,GB-0434,small_airport,Ludham Airfield,52.7185,1.55172,,EU,GB,GB-ENG,,no,,,,http://www.ludhamairfield.org/,,
320764,GB-0435,small_airport,Eye Kettleby Airstrip,52.7405,-0.906744,323,EU,GB,GB-ENG,,no,,,,,,
320766,GB-0436,small_airport,Charlton Mires Airstrip,55.4793,-1.72477,300,EU,GB,GB-U-A,,no,,,,,,
320773,GB-0437,small_airport,Ayton Castle Airstrip,55.8512,-2.11824,217,EU,GB,GB-ENG,,no,,,,,,
320791,GB-0438,small_airport,Baxby-Husthwaite Airfield,54.1689,-1.22665,130,EU,GB,GB-ENG,,no,,,,http://www.baxbyairsports.co.uk,,"Baxby,Husthwaite"
320793,GB-0440,small_airport,Tarn Farm Airfield (Rossall Field),53.9354,-2.8432,15,EU,GB,GB-ENG,,no,,,,https://bayflying.wordpress.com/club-info/,,"Tarn Farm,Rossall Field, Bay Flying Club"
320839,GB-0443,small_airport,Forwood Farm Airstrip,53.3026,-0.85115,135,EU,GB,GB-ENG,,no,,,,,,
320841,GB-0445,small_airport,Park Hall Airstrip,52.9824,-1.37108,390,EU,GB,GB-ENG,,no,,,,http://www.ramairmicrolights.co.uk/,,
320846,GB-0447,small_airport,Manton Airfield,51.4237,-1.77079,585,EU,GB,GB-ENG,,no,,,,http://www.pmaviation.co.uk/,,
320852,GB-0448,small_airport,Slieve Croob Airfield,54.329596,-5.945292,800,EU,GB,GB-NIR,,no,,,,,,
320853,GB-0449,small_airport,Swanborough Farm Airstrip,50.8539,0.00256389,25,EU,GB,GB-ENG,,no,,,,,,
320869,GB-0450,small_airport,Witherenden Airstrip,51.0046,0.621697,35,EU,GB,GB-ENG,,no,,,,,,
320870,GB-0451,small_airport,Eastchurch Airfield,51.403,0.845842,60,EU,GB,GB-ENG,,no,,,,,,
320893,GB-0452,small_airport,Mendlesham Airstrip,52.2295,1.12393,181,EU,GB,GB-ENG,,no,,,,,,
320895,GB-0453,small_airport,Willingale Airstrip,51.7292,0.286556,250,EU,GB,GB-ENG,,no,,,,,,
320918,GB-0454,small_airport,Mitton Airstrip,52.732917,-2.185017,300,EU,GB,GB-ENG,,no,,,,,,
320919,GB-0455,small_airport,Brooklands Farm Airstrip,52.3575,-0.242917,50,EU,GB,GB-ENG,,no,,,,http://www.paramotorsuk.co.uk,,
320928,GB-0456,small_airport,Stonehill Farm Airstrip,55.4669,-3.84473,890,EU,GB,GB-SCT,,no,,,,,,
331500,GB-0458,closed,RAF Stoney Cross Air Base,50.9117206,-1.6548675,,EU,GB,GB-ENG,,no,,,,,https://en.wikipedia.org/wiki/RAF_Stoney_Cross,
321054,GB-0461,small_airport,Gransden Lodge Glider Field,52.181597,-0.112033,,EU,GB,GB-ENG,,no,,,,http://www.camgliding.uk/,https://en.wikipedia.org/wiki/Gransden_Lodge_Airfield,
321057,GB-0462,small_airport,Octon Airstrip,54.1266,-0.430369,227,EU,GB,GB-ENG,,no,,,,,,
321058,GB-0463,small_airport,Davidstow Moor,50.6363,-4.6134,965,EU,GB,GB-ENG,,no,,,,,,
321059,GB-0464,small_airport,Hunsdon Airfield,51.8078,0.069644,244,EU,GB,GB-ENG,,no,,,,http://www.hunsdonmicrolightclub.info,,
321069,GB-0465,small_airport,Culbokie Airstrip,57.586843,-4.31636,550,EU,GB,GB-SCT,,no,,,,,,
321080,GB-0466,small_airport,London Colney,51.7056,-0.274931,295,EU,GB,GB-ENG,,no,,,,http://www.hertsmicrolightclub.co.uk,,The Dell
321123,GB-0468,small_airport,Ewesley Airstrip,55.2205,-1.92621,278,EU,GB,GB-ENG,,no,,,,,,
321124,GB-0469,small_airport,Calton Moor Airfield,53.0328,-1.83495,990,EU,GB,GB-ENG,,no,,,,http://www.caltonmoorflyers.co.uk/,,
321186,GB-0470,small_airport,Watnall Airfield,53.0286,-1.25577,410,EU,GB,GB-ENG,,no,,,,http://www.microlight.flyer.co.uk,,
321187,GB-0471,small_airport,Roserrow Airstrip,50.5617,-4.89654,410,EU,GB,GB-ENG,,no,,,,http://www.roserrow.co.uk,,
321188,GB-0472,small_airport,Titsey Airstrip,51.2756,0.0267556,,EU,GB,GB-ENG,,no,,,,,,
321223,GB-0473,small_airport,Over Farm Microlight,51.8761,-2.28139,50,EU,GB,GB-ENG,,no,,,,http://overfarmmicrolights.co.uk,,
321273,GB-0476,small_airport,Brookfield Farm Airstrip,53.4288,-0.347583,108,EU,GB,GB-ENG,,no,,,,,,
321274,GB-0477,small_airport,Onecoat Morridge Airstrip,53.1154,-1.94472,1386,EU,GB,GB-ENG,,no,,,,,,
321298,GB-0479,small_airport,Rhedyn Coch Farm Airstrip,53.2833,-3.36713,615,EU,GB,GB-WLS,,no,,,,,,
321299,GB-0480,small_airport,Kemeys Commander Airstrip,51.7362,-2.93729,130,EU,GB,GB-ENG,,no,,,,,,
321313,GB-0481,small_airport,Viners Airstrip,52.4806,-1.34255,375,EU,GB,GB-ENG,,no,,,,,,
321356,GB-0483,small_airport,High Flats Farm Airstrip,54.8697,-1.59656,220,EU,GB,GB-ENG,,no,,,,,,
321357,GB-0484,small_airport,Birds Edge Airstrip,53.567,-1.68403,253,EU,GB,GB-ENG,,no,,,,,,
321358,GB-0485,small_airport,Egton Airstrip,54.4606,-0.743481,700,EU,GB,GB-ENG,,no,,,,,,
321363,GB-0486,small_airport,Crossmaglen Airstrip,54.062915,-6.55901,,EU,GB,GB-NIR,,no,,,,,,
321364,GB-0487,small_airport,Loughbrickland Airstrip,54.326999,-6.291662,,EU,GB,GB-NIR,,no,,,,,,
321835,GB-0491,small_airport,Dunnamanagh Airstrip,54.889695,-7.266047,,EU,GB,GB-NIR,,no,,,,,,
321943,GB-0493,small_airport,Blackhill Airstrip,54.8042209,-6.7556928,,EU,GB,GB-NIR,,no,,,,,,
322762,GB-0497,small_airport,Kirton-in-Lindsey Glider Field,53.4622,-0.5769,,EU,GB,GB-ENG,,no,,,,http://tvgc.org.uk,,
322883,GB-0501,small_airport,Northorpe Fen Airstrip,52.7454779,-0.3423425,,EU,GB,GB-ENG,,no,,,,,,
324207,GB-0513,small_airport,Firs Farm Airstrip,51.4722204,-1.3633204,,EU,GB,GB-ENG,,no,,,,,,
324443,GB-0515,heliport,Weston-super-Mare Heliport,51.3389,-2.9326,,EU,GB,GB-ENG,,no,,,,,,
324444,GB-0516,closed,RNAS St. Merryn,50.503964,-4.979277,,EU,GB,GB-ENG,,no,,,,,https://en.wikipedia.org/wiki/RNAS_St_Merryn_(HMS_Vulture),HMS Vulture
331545,GB-0518,small_airport,Talgarth Glider Field,51.980947,-3.205374,,EU,GB,GB-WLS,,no,,,,,,Black Mountains
331546,GB-0519,closed,RAF Faldingworth Air Base,53.3557506,-0.4478305,,EU,GB,GB-ENG,,no,,,,,https://en.wikipedia.org/wiki/RAF_Faldingworth,
331549,GB-0520,small_airport,Whittles Farm Airstrip,51.5004847,-1.0357571,,EU,GB,GB-ENG,,no,,,,,,
331553,GB-0521,small_airport,Woodditton Airstrip,52.1988831,0.4424435,,EU,GB,GB-ENG,,no,,,,,,
324810,GB-0522,small_airport,Wood Farm Airstrip,52.1216274,-0.6948611,,EU,GB,GB-ENG,,no,,,,,,
331556,GB-0523,small_airport,Westfield Farm Airstrip,50.846933,0.2802561,,EU,GB,GB-ENG,,no,,,,,,
324984,GB-0524,small_airport,Tempest Airstrip,50.179428,-5.449931,,EU,GB,GB-ENG,,no,,,,,,Trevethoe
324985,GB-0525,small_airport,Pilmuir Farm Airstrip,56.2240212,-2.9776945,,EU,GB,GB-SCT,,no,,,,,,
324999,GB-0526,small_airport,North Moreton Airstrip,51.603506,-1.184651,,EU,GB,GB-ENG,,no,,,,,,Melhuish Farm
325000,GB-0527,small_airport,Metropolitan Police Air Support Unit,51.6538182,0.0171705,,EU,GB,GB-ENG,,no,,,,,,
325306,GB-0529,small_airport,Earwig Farm Airstrip,52.1850211,-0.5159565,,EU,GB,GB-ENG,,no,,,,,,
331568,GB-0530,small_airport,Wormingford Glider Field,51.941419,0.789459,,EU,GB,GB-ENG,,no,,,,http://esgc.co.uk,https://en.wikipedia.org/wiki/RAF_Wormingford#Current_use,Essex Suffolk Gliding Club
325679,GB-0532,small_airport,Grange Farm private Airstrip,53.3227085,-0.2576933,,EU,GB,GB-ENG,,no,,,,http://www.thegrange-lincolnshire.co.uk/,,
326073,GB-0535,small_airport,Luxter Farm Airstrip,51.59597,-0.8928645,,EU,GB,GB-ENG,,no,,,,,,
331583,GB-0536,small_airport,Woodwalton Private Airstrip,52.4211117,-0.2485964,,EU,GB,GB-ENG,,no,,,,,,
331584,GB-0537,small_airport,New Orchard Farm Airstrip,51.3147996,0.7651069,,EU,GB,GB-ENG,,no,,,,,,
331585,GB-0538,small_airport,Ridgewell Glider Field,52.0492464,0.5582719,,EU,GB,GB-ENG,,no,,,,https://www.essexgliding.com/,,
326356,GB-0539,small_airport,Achnasheen Airstrip,57.5708442,-5.1888389,,EU,GB,GB-SCT,,no,,,,,,"achnasheen, lubmore"
326357,GB-0540,small_airport,Ballone Castle Airstrip,57.832293,-3.808089,,EU,GB,GB-SCT,,no,,,,,,
326358,GB-0541,small_airport,Glensanda Airstrip,56.5610514,-5.5474649,,EU,GB,GB-SCT,,no,,,,,,
326753,GB-0548,small_airport,Lukesfield Airstrip,51.178559,0.526992,,EU,GB,GB-ENG,,no,,,,,,
326754,GB-0549,small_airport,Anniesfield Microlight Site,51.751637,0.699028,,EU,GB,GB-ENG,,no,,,,,,
326755,GB-0550,small_airport,Lower Botrea,50.112244,-5.629731,500,EU,GB,GB-ENG,,no,,,,,,
326757,GB-0552,small_airport,Meppershall,52.02053,-0.355031,160,EU,GB,GB-ENG,,no,,,,http://www.brinkleyaviation.com/,,
326763,GB-0553,small_airport,Raydon Wings,52.018658,1.007259,170,EU,GB,GB-ENG,,no,,,,,,
326802,GB-0554,small_airport,Carr Valley,53.688505,-2.796592,,EU,GB,GB-ENG,,no,,,,,,
326803,GB-0555,small_airport,Brown Shutters Farm Airstrip,51.311381,-2.308502,400,EU,GB,GB-ENG,,no,,,,,,
326804,GB-0556,small_airport,Blooms Farm Airstrip,51.994166,0.556438,243,EU,GB,GB-ENG,,no,,,,,,
326848,GB-0559,small_airport,Aughrim Airstrip,54.093811,-6.045952,,EU,GB,GB-NIR,,no,,,,,,
326887,GB-0561,small_airport,Cae Mawr Tyddyn Hen,53.157273,-4.235529,200,EU,GB,GB-WLS,,no,,,,,,
327471,GB-0562,small_airport,Stow Maries Great War Aerodrome,51.66948,0.632684,,EU,GB,GB-ENG,,no,,,,,,
329133,GB-0566,closed,RAF North Killingholme,53.636089,-0.291481,,EU,GB,GB-ENG,,no,,,,,,
329144,GB-0567,closed,RAF Stanton Harcourt Air Base,51.7462103,-1.4014872,,EU,GB,GB-ENG,,no,,,,,https://en.wikipedia.org/wiki/RAF_Stanton_Harcourt,
329159,GB-0568,closed,RAF Denborough Air Base,52.469213,-0.797611,,EU,GB,GB-ENG,,no,,,,,,
329160,GB-0569,small_airport,Rivar Hill Glider Field,51.3414659,-1.541894,,EU,GB,GB-ENG,,no,,,,http://shalbournegliding.co.uk,,
329161,GB-0570,closed,Wisley Airfield,51.3068085,-0.4541691,,EU,GB,GB-ENG,,no,,,,,https://en.wikipedia.org/wiki/Wisley_Airfield,
329166,GB-0571,closed,RAF Poulton,53.129618,-2.892399,,EU,GB,GB-ENG,,no,,,,,,
329211,GB-0572,heliport,Nottingham Heliport,52.8389925,-1.0315114,,EU,GB,GB-ENG,,no,,,,http://www.nottinghamheliport.co.uk/,,
329259,GB-0577,small_airport,Kirriemuir Farm Strip,56.650081,-3.027775,,EU,GB,GB-SCT,,no,,,,,,
329262,GB-0578,closed,RAF East Moor Air Base,54.0695132,-1.0830345,,EU,GB,GB-ENG,,no,,,,,,
331610,GB-0580,heliport,Carden Park Hotel Helistrip,53.073103,-2.809839,,EU,GB,GB-ENG,,no,,,,,,
330333,GB-0581,small_airport,Winkwood Farm Airstrip,51.1449,-0.6650901,,EU,GB,GB-ENG,,no,,,,,,
330411,GB-0582,small_airport,Windrush Airstrip,51.8044,-1.7358,,EU,GB,GB-ENG,,no,,,,,,
330577,GB-0584,small_airport,Yoxford Airstrip,52.277934,1.50909,,EU,GB,GB-ENG,,no,,,,,,
330579,GB-0586,heliport,Cricklade Hotel Heliport,51.636387,-1.874226,,EU,GB,GB-ENG,,no,,,,,,
330630,GB-0587,small_airport,Norton Malreward Airstrip,51.38254,-2.56879,,EU,GB,GB-ENG,,no,,,,,,
330666,GB-0590,closed,RAF Woolfox Lodge Air Base,52.707621,-0.574625,,EU,GB,GB-ENG,,no,,,,,,
331612,GB-0591,small_airport,Warren Farm Airstrip,51.290216,-2.719748,,EU,GB,GB-ENG,,no,,,,,,
331613,GB-0592,small_airport,Wentworth Private Airstrip,53.474569,-1.419034,,EU,GB,GB-ENG,,no,,,,,,
331626,GB-0593,small_airport,Topcroft Farm Airstrip,52.465464,1.330176,,EU,GB,GB-ENG,,no,,,,,,
332336,GB-0594,small_airport,Barcombe-North Airstrip,50.935009,0.031887,,EU,GB,GB-ENG,,no,,,,,,Burtenshaw Farm
330855,GB-0595,closed,RAF Throckmorton Air Base,52.144318,-2.037167,,EU,GB,GB-ENG,,no,,,,,,
331627,GB-0597,small_airport,Waits Farm Airstrip,52.034118,0.640343,,EU,GB,GB-ENG,,no,,,,,,
331039,GB-0598,heliport,Waterloo Hotel Helistrip,53.086877,-3.797174,,EU,GB,GB-ENG,,no,,,,,,
331057,GB-0599,small_airport,Bagber Farm Airstrip,50.796899,-2.265683,,EU,GB,GB-ENG,,no,,,,,,
331087,GB-0601,small_airport,Cadwell Park Farm Airstrip,53.316481,-0.072552,,EU,GB,GB-ENG,,no,,,,,,
331169,GB-0603,closed,Upottery Air Base,50.885745,-3.160606,,EU,GB,GB-ENG,,no,,,,,,Smeatharpe
331213,GB-0605,heliport,Tunbridge Wells Hospital Helipad,51.149036,0.307619,,EU,GB,GB-ENG,,no,,,,,,
331226,GB-0606,small_airport,Wortham Airstrip,52.345236,1.064814,,EU,GB,GB-ENG,,no,,,,,,
331265,GB-0607,closed,RAF Tholthorpe Air Base,54.105959,-1.264926,,EU,GB,GB-ENG,,no,,,,,,
331307,GB-0608,closed,RAF Templeton Air Base,51.7648,-4.754015,,EU,GB,GB-WLS,,no,,,,,https://en.wikipedia.org/wiki/RAF_Templeton,
331331,GB-0610,closed,RAF Stradishall Air Base,52.130551,0.520487,,EU,GB,GB-ENG,,no,,,,,https://en.wikipedia.org/wiki/RAF_Stradishall,
331645,GB-0611,small_airport,Cockerham,53.965074,-2.831491,,EU,GB,GB-ENG,,no,,,,https://www.bkpc.co.uk,,
331342,GB-0612,closed,RAF Thorpe Abbotts Air Base,52.383357,1.211918,,EU,GB,GB-ENG,,no,,,,,https://en.wikipedia.org/wiki/RAF_Thorpe_Abbotts,
331648,GB-0614,small_airport,Ringmer Glider Field,50.907978,0.105314,,EU,GB,GB-ENG,,no,,,,http://sussexgliding.co.uk,,
331711,GB-0616,small_airport,Darlton Gliding Club,53.244587,-0.859207,,EU,GB,GB-ENG,,no,,,,http://darltonglidingclub.co.uk,,
331714,GB-0617,heliport,Ysbyty Glan Clywd Hospital Heliport,53.273738,-3.498112,,EU,GB,GB-WLS,,no,,,,,,
331723,GB-0619,small_airport,Stanton Farm Airstrip,51.3387603,-1.8733594,,EU,GB,GB-ENG,,no,,,,,,
331747,GB-0620,small_airport,Truleigh Manor Farm Airstrip,50.898506,-0.254678,,EU,GB,GB-ENG,,no,,,,,,
331762,GB-0621,small_airport,Tongham Airstrip,51.227645,-0.728329,,EU,GB,GB-ENG,,no,,,,,,
331802,GB-0622,small_airport,Dairy House Farm Airfield,53.106477,-2.5037106,,EU,GB,GB-ENG,,no,,,,,,
331816,GB-0624,small_airport,Sparr Farm Airstrip,51.035749,-0.512273,,EU,GB,GB-ENG,,no,,,,,,
331831,GB-0625,heliport,Aintree University Hospital Heliport,53.4647107,-2.9284169,,EU,GB,GB-ENG,,no,,,,,,
331847,GB-0627,small_airport,Louth Airstrip,53.3579863,0.0326153,,EU,GB,GB-ENG,,no,,,,,,
331848,GB-0628,small_airport,Eastfield Farm Airstrip,53.365413,0.12078,,EU,GB,GB-ENG,,no,,,,,,
331849,GB-0629,small_airport,Hold Farm Airstrip,52.342384,-0.782441,,EU,GB,GB-ENG,,no,,,,,,
331850,GB-0630,small_airport,Hulcote Farm Airstrip,52.036706,-0.621314,,EU,GB,GB-ENG,,no,,,,,,
331853,GB-0631,small_airport,Royal Glamorgan Hospital Heliport,51.546332,-3.394245,,EU,GB,GB-WLS,,no,,,,,,
331857,GB-0632,small_airport,Debach Airfield,52.1341341,1.2659579,,EU,GB,GB-ENG,,no,,,,,,
331869,GB-0633,heliport,Torquay Go-Kart circuit helipad,50.394339,-3.551301,,EU,GB,GB-ENG,,no,,,,,,
331870,GB-0634,small_airport,Southery Airstrip,52.53854,0.382986,,EU,GB,GB-ENG,,no,,,,,,
331955,GB-0637,small_airport,Clothall Common Airstrip,51.985385,-0.1641444,,EU,GB,GB-ENG,,no,,,,,,
331989,GB-0638,small_airport,Shelsley-Beauchamp Airstrip,52.2603384,-2.39192,,EU,GB,GB-ENG,,no,,,,,,
332069,GB-0645,heliport,Norton Manor Camp Helistrip,51.0344817,-3.1593028,,EU,GB,GB-ENG,,no,,,,,,
332166,GB-0648,heliport,Croft Heliport,52.554172,-1.231451,,EU,GB,GB-ENG,,no,,,,,,
332319,GB-0649,small_airport,Ramsdean private airstrip,50.992342,-0.993607,,EU,GB,GB-ENG,,no,,,,,,"Twentyways, Twenty Ways Farm"
332377,GB-0652,small_airport,Pauncefoot Farm Airstrip,50.976818,-1.520684,,EU,GB,GB-ENG,,no,,,,,,
332382,GB-0653,small_airport,Pitlands Farm Airstrip,50.906077,-0.865023,,EU,GB,GB-ENG,,no,,,,,,
332385,GB-0654,small_airport,Pencraig Airstrip,52.833151,-3.419661,,EU,GB,GB-WLS,,no,,,,,,
332463,GB-0657,small_airport,Houghton Kepier Airstrip,54.8374549,-1.4757603,,EU,GB,GB-ENG,,no,,,,,,
332508,GB-0659,closed,RAF North Pickenham Air Base,52.627378,0.732724,,EU,GB,GB-ENG,,no,,,,,https://en.wikipedia.org/wiki/RAF_North_Pickenham,
332509,GB-0660,small_airport,North Rigton Private Airstrip,53.940831,-1.552205,,EU,GB,GB-ENG,,no,,,,,,
332552,GB-0663,heliport,Morriston Hospital Helipad,51.684048,-3.937201,,EU,GB,GB-WLS,,no,,,,,,
332558,GB-0665,small_airport,Middle West Farm Airstrip,52.619908,-0.155396,,EU,GB,GB-ENG,,no,,,,,,
332606,GB-0667,small_airport,Middleham Airstrip,54.287538,-1.831541,,EU,GB,GB-ENG,,no,,,,,,
332607,GB-0668,small_airport,Middle Chinnock Airstrip,50.915318,-2.736626,,EU,GB,GB-ENG,,no,,,,,,
332611,GB-0669,small_airport,Michaelwood Airstrip,51.654733,-2.408098,,EU,GB,GB-ENG,,no,,,,,,
332615,GB-0670,small_airport,Mayfield Farm Airstrip,55.645872,-4.764698,,EU,GB,GB-SCT,,no,,,,,,
332655,GB-0671,small_airport,Thankerton private airstrip,55.624192,-3.618665,,EU,GB,GB-SCT,,no,,,,,,
332683,GB-0673,closed,RAF Down Ampney,51.666944,-1.839444,270,EU,GB,GB-ENG,,no,,,,,https://en.wikipedia.org/wiki/RAF_Down_Ampney,
332684,GB-0674,closed,Hendon Aerodrome,51.601,-0.245,,EU,GB,GB-ENG,,no,,,,,https://en.wikipedia.org/wiki/Hendon_Aerodrome,
332685,GB-0675,closed,RAF Moreton in Marsh,51.995,-1.68,,EU,GB,GB-ENG,,no,,,,,https://en.wikipedia.org/wiki/RAF_Moreton-in-Marsh,
332686,GB-0676,closed,RAF Leiston,52.2207,1.554995,,EU,GB,GB-U-A,,no,,,,,https://en.wikipedia.org/wiki/RAF_Leiston,
332687,GB-0677,closed,RAF HAlesworth,52.364097,1.531005,,EU,GB,GB-U-A,,no,,,,,https://en.wikipedia.org/wiki/RAF_Halesworth,
332689,GB-0678,small_airport,Marsh Hill Farm Airstrip,51.774904,-0.832815,,EU,GB,GB-ENG,,no,,,,,,
332691,GB-0679,small_airport,Marsh Court Manor Private Airstrip,51.098725,-1.495085,,EU,GB,GB-ENG,,no,,,,,,
332718,GB-0682,balloonport,Lydiard Park,51.561725,-1.85193,,EU,GB,GB-ENG,,no,,,,,,
332721,GB-0683,seaplane_base,Luss Seaplane Terminal,56.120657,-4.650422,-1,EU,GB,GB-SCT,,no,,,,,,
332913,GB-0705,small_airport,Sulby Airstrip,52.4332,-1.0399,,EU,GB,GB-ENG,,no,,,,,,
332953,GB-0710,small_airport,Knettishall Airstrip,52.376512,0.88908,,EU,GB,GB-ENG,,no,,,,,https://en.wikipedia.org/wiki/RAF_Knettishall,
333002,GB-0712,small_airport,Causey Park Airstrip UL,55.2547,-1.7126,,EU,GB,GB-ENG,,no,,,,,,
333047,GB-0718,small_airport,Inglesham Private Airstrip,51.669934,-1.716056,,EU,GB,GB-ENG,,no,,,,,,
333050,GB-0721,small_airport,Newton-on-Ratcliffe Airstrip,54.29,-0.7443,,EU,GB,GB-ENG,,no,,,,,,
333055,GB-0722,small_airport,Meonstoke Airstrip,50.97394,-1.147556,,EU,GB,GB-ENG,,no,,,,,,
333079,GB-0726,small_airport,Thornton Watlass Airstrip UL,54.2617,-1.6389,,EU,GB,GB-ENG,,no,,,,,,
333116,GB-0729,small_airport,Burton-Constable Airstrip,53.808811,-0.193634,,EU,GB,GB-ENG,,no,,,,,,
333157,GB-0735,heliport,Wesham House Farm Heliport,53.798278,-2.886604,,EU,GB,GB-ENG,,no,,,,,,huey helicopters
333158,GB-0736,small_airport,Warrington Airstrip,53.4101,-2.5093,-1,EU,GB,GB-ENG,,no,,,,,,
333198,GB-0738,heliport,Dunroaming Heliport,56.070928,-4.378363,,EU,GB,GB-SCT,,no,,,,,,"Skyhook Helicopters,Stratharden House"
333300,GB-0739,small_airport,Balado Park Airstrip UL,56.216752,-3.460264,,EU,GB,GB-SCT,,no,,,,,,
333306,GB-0742,heliport,Dalcross Heliport,57.542328,-4.068916,,EU,GB,GB-SCT,,no,,,,,,
333333,GB-0745,seaplane_base,Cameron House Hotel Seaplane Base,56.014,-4.6059,,EU,GB,GB-SCT,,no,,,,,,Duck Bay
333334,GB-0746,small_airport,Shempston Farm Airstrip,57.6958,-3.3661,,EU,GB,GB-SCT,,no,,,,,,
333384,GB-0750,small_airport,Bossington Airstrip,51.0766,-1.5389,,EU,GB,GB-ENG,,no,,,,,,
333385,GB-0751,small_airport,Bovingdon Airstrip,51.7281,-0.5474,,EU,GB,GB-ENG,,no,,,,,,
333388,GB-0752,small_airport,Cardington Airstrip,52.1061,-0.4171,,EU,GB,GB-ENG,,no,,,,,,
333389,GB-0753,small_airport,Hamilton Farm Airstrip,51.093609,0.88829,,EU,GB,GB-ENG,,no,,,,,,
333408,GB-0754,small_airport,Easter Nether Cabra Farm Airstrip,57.560563,-2.0301,,EU,GB,GB-SCT,,no,,,,,,
333409,GB-0755,small_airport,Hill Farm Airstrip,53.840338,-0.211895,,EU,GB,GB-ENG,,no,,,,,,
333426,GB-0756,small_airport,Cheddington Airstrip,51.8328,-0.6704,,EU,GB,GB-ENG,,no,,,,,,Marsworth
333504,GB-0759,small_airport,Danehill Airstrip,51.0264,-0.0121,,EU,GB,GB-ENG,,no,,,,,,
333554,GB-0764,small_airport,Hawksview Airstrip,53.342349,-2.52458,,EU,GB,GB-ENG,,no,,,,,,
333568,GB-0766,small_airport,Baynard's Park Airstrip,51.118295,-0.442193,,EU,GB,GB-ENG,,no,,,,,,
333587,GB-0772,small_airport,Holly Hill Farm Airstrip,52.806,0.9585,,EU,GB,GB-ENG,,no,,,,,,
333592,GB-0773,small_airport,White Fen Farm Airstrip,52.51564,-0.005399,,EU,GB,GB-ENG,,no,,,,,,
333604,GB-0779,small_airport,Haw Farm Airstrip,51.491055,-1.2141,,EU,GB,GB-ENG,,no,,,,,,
333633,GB-0781,small_airport,Harpsden Park Airstrip,51.5197,-0.8969,,EU,GB,GB-ENG,,no,,,,,,
333663,GB-0782,small_airport,East Haxted Farm Airstrip,51.187884,0.038667,,EU,GB,GB-ENG,,no,,,,,,
333667,GB-0783,small_airport,Pond Farm Airstrip,52.562552,1.453457,,EU,GB,GB-ENG,,no,,,,,,
333729,GB-0792,small_airport,Welcross Farm Airstrip,51.0589,-0.3791,,EU,GB,GB-ENG,,no,,,,,,
333736,GB-0795,small_airport,Wisbridge Farm Airstrip,51.999414,-0.009313,,EU,GB,GB-ENG,,no,,,,,,
333745,GB-0796,small_airport,Lavenham Airstrip,52.132909,0.773785,,EU,GB,GB-ENG,,no,,,,,,
333746,GB-0797,small_airport,Retreat Farm Airstrip,51.746416,0.596738,,EU,GB,GB-ENG,,no,,,,,,
333760,GB-0798,small_airport,Radley Farm Airstrip,51.435778,-1.465924,,EU,GB,GB-ENG,,no,,,,,,
333816,GB-0805,small_airport,Newton Hall Farm Airstrip,52.03433,0.804234,,EU,GB,GB-ENG,,no,,,,,,
333818,GB-0807,small_airport,Elmham Lodge Airstrip,52.744866,0.933151,,EU,GB,GB-ENG,,no,,,,,,Foxburrow Farm
333853,GB-0812,small_airport,Piltdown Airstrip,50.9814,0.0425,,EU,GB,GB-ENG,,no,,,,,,
333859,GB-0813,small_airport,Podington Airstrip,52.228246,-0.605278,,EU,GB,GB-ENG,,no,,,,,,
333943,GB-0818,small_airport,North Honer Farm Airstrip,50.785183,-0.752521,,EU,GB,GB-ENG,,no,,,,,,
333984,GB-0827,small_airport,West Tisted Airfield,51.0474,-1.0567,,EU,GB,GB-ENG,,no,,,,,,
334043,GB-0838,heliport,Almondsbury Helicopter Base,51.5519,-2.5577,,EU,GB,GB-ENG,,no,,,,,,
334212,GB-0846,small_airport,Hawling Manor Farm Airstrip,51.9036,-1.9144,,EU,GB,GB-ENG,,no,,,,,,
334301,GB-0856,heliport,Wiltshire Air Ambulance,51.35198,-2.14116,,EU,GB,GB-ENG,,no,,,,,,
334353,GB-0859,small_airport,Hinderclay Meadows Glider Field,52.344475,0.975893,100,EU,GB,GB-ENG,,no,,,,https://suffolksoaring.com/airfield-information,,
334354,GB-0860,small_airport,Kimberley Hall Airstrip,52.59823,1.09269,,EU,GB,GB-ENG,,no,,,,,,
334394,GB-0863,small_airport,Llangarron Private Airstrip,51.883035,-2.699869,,EU,GB,GB-WLS,,no,,,,,,
334708,GB-0864,small_airport,Hatchgate Farm Airstrip,51.341149,-0.924697,,EU,GB,GB-ENG,,no,,,,,,
334893,GB-0866,balloonport,Gilpin Bridge,54.262017,-2.813291,,EU,GB,GB-ENG,,no,,,,,,
334940,GB-0868,small_airport,Hollym West,53.711034,0.036907,,EU,GB,GB-ENG,,no,,,,,,
335043,GB-0870,small_airport,Mosside Farm Airstrip,55.741982,-3.810046,,EU,GB,GB-SCT,,no,,,,,,
